"session","created","modified","ended","expired","time","time_since","alvas_1","alvas_2","sad","calm","afraid","unrested","enthusiastic","angry","worried","subc_psycho","cheerfull","irritated","active","event_pleasantness","homeo_ehes","homeo_vagy","homeo_mennyittudna","homeo_telitettseg","eating1","eating2","eating3","eating4","alcohol1","smoke1","coffee1","ple_iranyitas","ple_furcsa","ple_gondolat","ple_gyanakvas","ple_banasmod","ple_latashallas","ple_gondolatiranyitas","ple_ismerosisfura","time_starting_point","time_since_starting_point","cogtasks_decide"
"PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_","2021-04-23 12:11:05","2021-04-23 12:13:52","2021-04-23 12:13:52","","0","0","","","1","5","5","1","3","1","5","1","3","1","3","4","1","1","1","3","2","2","2","1","0","","1","1","1","1","1","1","1","1","1","9","0","1"
"pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO","2021-04-23 12:12:02","2021-04-23 12:13:09","2021-04-23 12:13:09","","0","0","","","1","6","1","1","3","1","1","1","4","1","2","4","2","2","2","2","1","1","1","2","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"K8XbKYOe2wYq-0sXKNeGMtzAZi1sToz6eO4KPpXCOYhGwqG-CYgu5LlnVu2J4_HM","2021-04-23 12:12:26","2021-04-23 12:13:44","2021-04-23 12:13:44","","0","0","","","1","5","1","1","4","1","1","1","4","1","6","5","2","2","2","4","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","10","0","2"
"IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt","2021-04-23 12:12:41","2021-04-23 12:13:46","2021-04-23 12:13:46","","0","0","","","3","4","2","3","2","3","5","6","4","4","2","2","3","3","2","2","3","1","1","1","0","","0","5","5","1","7","3","2","2","1","10","0","2"
"mlggkicJjUdh9XepSzcLkthpinEiwrP4AIWN10Z32yXY3k9EqKI7J8H2yEwItfsT","2021-04-23 12:13:03","2021-04-23 12:14:04","2021-04-23 12:14:04","","0","0","","","1","5","1","1","5","1","2","1","5","1","5","5","3","3","3","2","2","1","1","1","0","","0","1","2","1","1","1","1","1","1","10","0","1"
"Q-VCti7w8-Piy-nQq-hKXeMRa84bqVm4lgIryi1W7b3pmSW5TzSlmn_QtYvUuQaW","2021-04-23 12:13:27","2021-04-23 12:15:37","2021-04-23 12:15:37","","0","0","","","1","5","1","1","4","1","2","1","4","1","4","6","1","1","1","4","1","4","1","1","0","","1","1","1","1","1","1","1","1","1","7","0","2"
"ptFuHjR1tx-BvAMWSVsE6UCVdPmU2_cyBdDZe1G9CRPezHxoJG3DQge7c7HowcHA","2021-04-23 12:13:29","2021-04-23 12:14:58","2021-04-23 12:14:58","","0","0","","","3","4","1","3","4","2","2","1","3","4","6","4","1","1","1","1","1","1","1","1","0","","0","1","1","1","1","2","1","1","1","8","0","1"
"i016TG7h7rt6u_4CgPFSV6nGwYar-OArOSEeAopSzsVaXFLyUv2n3IUvynGm1lwn","2021-04-23 12:13:36","2021-04-23 12:14:32","2021-04-23 12:14:32","","1","1","7","7","1","5","1","1","5","1","1","1","5","1","5","7","3","3","3","3","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","10","0","2"
"uLdIrCO-7a083HtRi0i3Sj5tjMa2pBsgp263TrLCG0G2y7vitb9zdegFefWvng2T","2021-04-23 12:14:19","2021-04-23 12:15:15","2021-04-23 12:15:15","","0","0","","","1","6","1","1","5","1","1","1","5","1","5","6","4","4","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE","2021-04-23 12:14:20","2021-04-23 12:17:37","2021-04-23 12:17:37","","0","0","","","3","4","2","2","3","2","3","3","2","2","4","5","3","4","3","2","1","2","1","2","0","","0","2","2","2","2","3","1","3","1","10","0","1"
"MnWZOtduSSmY61SRxF-j9VC2ig1EYGhAA8ouDi_FpCGFmIKmRCs-Ssr55_MuwFf2","2021-04-23 12:14:46","2021-04-23 12:16:16","2021-04-23 12:16:16","","0","0","","","2","4","1","2","3","1","3","1","3","1","3","4","1","1","1","3","1","2","1","1","0","","1","1","1","1","1","1","1","1","1","9","0","2"
"hqpbjrc0Dm8WMiPLGXbtouWbv2OEimgBA-LYg_YpVxai092ahpgpybI3vibsy5gh","2021-04-23 12:14:55","2021-04-23 12:16:41","2021-04-23 12:16:41","","0","0","","","6","2","1","4","1","2","5","3","1","2","2","4","4","5","5","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","10","0","1"
"V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf","2021-04-23 12:15:29","","","2021-04-23 13:06:44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EMn2AD5cxTMUYV-vrVkZ-CK0VzYY_JnNJ06xNO184bPfIVzDMXjhP3-pDdRrnay-","2021-04-23 12:17:35","2021-04-23 12:19:02","2021-04-23 12:19:02","","0","0","","","1","4","1","2","2","1","1","1","3","2","4","4","2","2","3","1","1","3","3","1","0","","2","1","1","1","1","1","1","1","1","10","0","2"
"2XyZr2A5g-8w3-1clyQShaKaBr2_KLNy8XGzZght5rxRI8fNgQo6nZ34K3-UoMTm","2021-04-23 12:18:35","2021-04-23 12:20:31","2021-04-23 12:20:31","","1","1","7","8","5","2","6","4","3","3","6","4","1","4","2","4","1","1","1","5","3","1","4","1","0","","0","5","4","6","5","5","5","5","5","10","0","1"
"TxYfjMHWJk3-v5ZxX4w9IxFq4YkCrIJPDuM4FntoyQTE8R4K_rGV37Y_8vCqPizk","2021-04-23 12:18:45","2021-04-23 12:20:52","2021-04-23 12:20:52","","1","1","8","8","4","4","1","4","4","2","4","1","1","1","4","4","1","1","1","5","2","3","3","2","0","","0","1","3","1","1","1","1","1","1","10","0","1"
"X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d","2021-04-23 12:20:02","2021-04-23 12:21:41","2021-04-23 12:21:41","","0","0","","","1","6","1","1","4","1","1","1","5","1","3","6","1","1","1","4","4","4","1","1","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"hF7xt4o4sYOrOz1y24six2b_6f6N2r16gbTTh3f0hr7ssfMuqR7oX6x6wylMEYo5","2021-04-23 12:20:17","2021-04-23 12:21:49","2021-04-23 12:21:49","","0","0","","","1","4","1","2","4","2","3","1","4","1","3","6","4","5","4","1","3","1","1","1","0","","0","1","1","1","1","1","1","1","1","9","0","1"
"cmUKfSj-EPE_XZFzGzS1XAypmpFTcLHBoEfFZk5LUL0gvRS9ZbBcNGIBC2yfwXyM","2021-04-23 12:20:29","2021-04-23 12:22:38","2021-04-23 12:22:38","","0","0","","","1","5","1","1","3","1","2","1","3","1","3","4","1","1","1","5","3","2","2","1","0","","1","1","1","1","1","1","1","1","1","10","0","2"
"jKhAxy3WE2y4dEWsw34U4Oq6bQfy1tTmEHR2K8aTvwAhEkjRvaWEKgLDFAAjZH9g","2021-04-23 12:21:25","2021-04-23 12:22:35","2021-04-23 12:22:35","","0","0","","","1","6","1","1","5","1","1","1","5","1","3","7","1","1","1","4","1","3","2","1","0","","0","1","1","1","1","1","1","1","1","9","0","2"
"UQzuAYZD_uhSQoylQJXf1ixn6eDhR0q_VK0HXrssWJnA9SdxPNehmSsG-eTRFTtI","2021-04-23 12:23:22","2021-04-23 12:27:29","2021-04-23 12:27:29","","7","1","9","6","2","3","2","4","5","3","6","1","4","4","4","4","3","4","4","2","1","1","1","1","0","","0","4","2","1","1","1","1","1","1","9","0","2"
"fsx2hjKY4OSOA8A8wTjiXnbCW9KhKdwW7c2ICCW3rIVRgcQ17wnmcTnoB5wmDopx","2021-04-23 12:23:30","2021-04-23 12:25:03","2021-04-23 12:25:03","","0","0","","","2","4","2","2","4","1","2","1","4","1","5","4","3","2","3","2","5","1","1","1","0","","1","2","3","1","1","1","1","1","1","10","0","1"
"6lbyoNvlMjy-jLCRlFoYGm6YbJ4uro2t06jbcOfBQq1sLwztdpfnjf4AkQYx-II8","2021-04-23 12:25:50","2021-04-23 12:26:51","2021-04-23 12:26:51","","0","0","","","1","5","1","1","5","1","1","1","4","1","5","5","1","1","1","5","3","1","5","1","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"zhgSopKA13X6gLhkBvVK3x9Ym7gdDboWQTLCJWIZbcdO2fKyvZAZjtOVnTSTEz22","2021-04-23 12:25:54","2021-04-23 12:27:36","2021-04-23 12:27:36","","0","0","","","3","1","6","5","4","1","6","2","1","1","5","5","2","2","2","3","1","1","1","2","0","","0","1","1","1","2","1","1","1","1","9","0","1"
"nrEVQbNhvM40_ZXFLivLp6C1W3nvsXaWV1yoRD7S45Z_HQR9YmaP0gjq1GHzVbXf","2021-04-23 12:26:54","2021-04-23 12:28:46","2021-04-23 12:28:46","","0","0","","","1","6","1","1","4","1","1","1","4","1","4","4","1","1","2","4","4","1","3","1","0","","0","1","1","1","1","1","1","1","1","15","0","2"
"dyaKfOvq1sleNUy2rT9r0ncE0Gnat3pcMMM-a6TpQHz5JCufmSbHMFRypUNbfM9G","2021-04-23 12:27:55","2021-04-23 12:28:54","","2021-04-23 13:18:59","0","0","","","2","2","2","2","4","1","2","2","3","1","4","6","2","3","3","3","1","3","2","1","0","","1","","","","","","","","","","",""
"Lwo0hnhY5nIpzlxu1NB8oDjydpi5S3BlB7n1rfDfGQ60GAbnLuix5B5cm7sb2_Yn","2021-04-23 12:28:03","2021-04-23 12:29:27","2021-04-23 12:29:27","","1","1","8","8","1","5","1","1","4","1","3","1","4","1","4","5","3","3","3","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","16","0","1"
"CcI_PRFJ0Y4_CO_UJC2l7wQJYRyxEtdW7qU8up02cvVN-CnfuOkv6rqEiQ_uW17V","2021-04-23 12:28:08","2021-04-23 12:29:34","2021-04-23 12:29:34","","0","0","","","1","5","1","1","4","1","2","1","5","1","5","6","1","1","1","5","4","4","4","1","0","","0","1","1","1","1","1","1","1","1","9","0","2"
"8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN","2021-04-23 12:30:05","2021-04-23 12:32:16","2021-04-23 12:32:16","","0","0","","","2","5","1","1","4","1","5","1","4","1","4","7","3","4","3","3","2","1","1","1","0","","0","3","2","3","1","1","1","4","1","16","0","1"
"e4OqyIB5f2PM7eWL5iokFmFxrDsD-eX5ChQMOG3igOIbnPSeSEedQ2AwEGnwkIfC","2021-04-23 12:30:32","2021-04-23 12:32:29","2021-04-23 12:32:29","","1","1","7","10","1","6","1","1","6","1","1","1","6","1","6","7","2","1","2","2","3","2","3","1","0","","0","1","1","1","1","1","1","1","1","15","0","1"
"SayNKj-SMGXk_Nn02n0YWAsYXZhjIU8y2ziici1Syk-gb8KIbKaSzbarQi1mky6o","2021-04-23 12:31:00","2021-04-23 12:32:04","2021-04-23 12:32:04","","0","0","","","1","5","1","1","5","1","1","1","5","1","5","5","5","5","5","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","8","0","1"
"KY1ICvh2yupLB5UVcutQ1WNxhL6d47cUr8BQ4EJs6DebuGQrFQKUw5BdGCI44lda","2021-04-23 12:31:23","2021-04-23 12:33:09","2021-04-23 12:33:09","","1","1","7","7","1","2","1","1","4","1","2","1","4","1","4","6","1","1","1","4","4","1","4","2","0","","0","1","1","1","1","1","1","1","1","15","0","2"
"g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j","2021-04-23 12:31:54","2021-04-23 12:32:59","2021-04-23 12:32:59","","1","1","8","7","3","6","1","1","4","1","2","2","3","1","4","7","4","4","4","1","1","2","1","1","0","","1","1","1","1","1","2","1","1","1","16","0","2"
"XTzvH3CLZyJhLbyZZqNw88N901eVm1shP6UqM5x68TLkVgNPJPF0FSUDUirGFfYF","2021-04-23 12:32:51","2021-04-23 12:35:26","2021-04-23 12:35:26","","1","1","6","2","3","4","1","2","1","1","3","2","1","1","1","4","2","2","2","3","1","2","1","1","0","","0","1","2","1","2","1","1","1","1","10","0","1"
"AWMtOQidiWqKiDp6X644FfaZWNsxc9pf1GJepC-ZwzbqI3j7KIB9_KsVUQ8oCrk7","2021-04-23 12:33:16","2021-04-23 12:35:16","2021-04-23 12:35:16","","1","1","8","5","2","2","2","2","2","2","2","1","2","2","2","3","3","3","3","2","2","2","4","1","0","","1","1","2","1","1","1","1","1","1","9","0","2"
"XbldBPXYMfHPJyTohSqTIKZIceo6wYScfzVctDvZz_apmI4zlC5HY2wxeDeF7HIa","2021-04-23 12:35:02","2021-04-23 12:36:52","2021-04-23 12:36:52","","1","1","9","7","1","3","1","3","3","2","1","1","3","4","4","3","2","2","2","3","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","10","0","2"
"Bay4sNuHYQHtSySsFJubPmKITcDtsDy8VHoaR5tCygKmdUlgK5hHrZgZ4RMYQfAf","2021-04-23 12:36:07","2021-04-23 12:37:16","2021-04-23 12:37:16","","0","0","","","2","3","2","4","3","1","3","2","2","1","3","5","2","2","2","3","2","1","1","1","0","","1","2","2","1","2","2","1","1","1","10","0","1"
"thZnKU4nV0ey2R44283VXNuUMYlbEgOs_8IN2ODSIPNd99d6lC_fuhfD0JysWi4q","2021-04-23 12:37:15","2021-04-23 12:38:34","2021-04-23 12:38:34","","1","1","9","7","2","3","1","2","3","1","2","1","2","1","2","4","3","4","3","1","1","1","1","1","0","","0","2","2","2","1","1","1","1","1","10","0","2"
"4uNRJc6VbFZ1I6Z4vnnwlwu1ms3Ku1lf1lvJg-pXyQpIucf1b4w4sw9jcrCto7fZ","2021-04-23 12:37:30","2021-04-23 12:38:55","2021-04-23 12:38:55","","0","0","","","1","3","1","2","1","1","4","1","2","2","3","4","3","4","5","2","1","1","1","3","0","","0","2","2","1","1","3","1","1","1","10","0","1"
"7EkG8aa2Vyy-kYFKCUH2sfvsXwSyWrDXCtKcRJC63Cusqfv2ts2r57y9jMooMHvP","2021-04-23 12:39:36","2021-04-23 12:43:14","2021-04-23 12:43:14","","0","0","","","4","3","2","2","1","1","3","2","1","1","1","3","3","3","3","1","1","2","1","1","0","","0","1","1","1","1","1","1","1","1","4","0","2"
"WEWQp0casmRqxcqBXPPoqOCbCntpVvyYDup1q-Ju_KNtlnyWb0IVlKLJe-VcJfVu","2021-04-23 14:01:44","2021-04-23 14:04:10","2021-04-23 14:04:10","","7","1","6","8","1","2","1","2","3","1","2","1","3","2","3","4","1","2","2","5","1","3","2","1","0","","2","1","2","1","1","1","1","1","1","9","0","1"
"w97Ml38uxYbd90h29j0BR1FeLmP1J-tJQOHClxic0_1s3rZdJsLs1e-NazUZcsck","2021-04-23 14:02:30","2021-04-23 14:04:14","2021-04-23 14:04:14","","0","0","","","1","5","1","1","3","1","1","1","3","1","3","4","2","2","2","3","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"F9ismrMe6C4FGIypz7E-UPEzV_EithnI2jeEAo6ig3d4dl3VuaW3kebAjwK4428a","2021-04-23 14:02:35","2021-04-23 14:04:10","2021-04-23 14:04:10","","0","0","","","1","6","1","1","1","1","1","1","3","1","1","5","1","1","1","5","3","1","1","1","0","","0","1","1","1","1","1","1","1","1","10","0","2"
"IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt","2021-04-23 14:02:46","2021-04-23 14:03:58","2021-04-23 14:03:58","","0","0","","","2","4","4","4","3","3","5","5","4","2","4","3","3","2","2","2","5","1","1","1","0","","0","6","6","3","6","2","1","1","1","10","0","2"
"maxRbFrUiP9VdhahSiH_VsOtAQosNA48fbeJX0g4nAkcrNS91XO2rIS9JAMvUR5N","2021-04-23 14:04:07","2021-04-23 14:05:57","2021-04-23 14:05:57","","0","0","","","1","4","1","1","3","1","1","1","2","1","4","5","1","1","1","4","4","4","3","2","0","","0","1","1","1","1","1","1","1","1","8","0","1"
"m8wpJeaKo2VJWCk3RdXL7E_NA4l1wRu6H8BWZF61I6zOnfRVbcYNRY1e6xJrPdyR","2021-04-23 14:04:39","2021-04-23 14:07:19","2021-04-23 14:07:19","","0","0","","","1","4","1","2","4","2","2","1","4","3","4","2","1","4","3","4","1","1","3","1","0","","0","2","2","1","1","1","1","1","1","10","0","2"
"X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d","2021-04-23 14:04:40","2021-04-23 14:06:42","2021-04-23 14:06:42","","0","0","","","1","6","1","1","4","1","1","1","5","1","4","6","1","1","1","4","1","2","1","1","0","","1","1","1","1","1","1","1","1","1","10","0","1"
"zhgSopKA13X6gLhkBvVK3x9Ym7gdDboWQTLCJWIZbcdO2fKyvZAZjtOVnTSTEz22","2021-04-23 14:05:17","2021-04-23 14:06:51","2021-04-23 14:06:51","","0","0","","","5","2","6","6","3","1","6","2","1","2","5","3","1","1","3","1","1","1","1","2","0","","0","1","1","1","1","1","1","1","1","9","0","1"
"PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_","2021-04-23 14:05:27","2021-04-23 14:07:55","2021-04-23 14:07:55","","0","0","","","1","5","5","1","4","1","5","1","4","1","3","5","1","1","1","3","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","9","0","1"
"nVc1iKPEqdYnpBkIKDBA657N25hFKmuMAutlnEvbSCjenKocS9yoDpCpEdFEJ07I","2021-04-23 14:05:46","2021-04-23 14:07:17","2021-04-23 14:07:17","","1","1","9","10","1","6","1","1","5","1","1","1","4","1","4","5","3","3","4","1","3","1","1","1","0","","1","1","1","1","1","1","1","1","1","10","0","1"
"uVWsWt69brVncsdnKKDm3GoKhCLhO1z1qgapZsPFTlcntJvjIkKYa3c4Gi0fFSHK","2021-04-23 14:06:14","2021-04-23 14:12:25","2021-04-23 14:12:25","","0","0","","","4","2","1","4","3","3","3","1","2","1","3","3","2","2","2","4","1","1","4","1","0","","1","1","1","1","1","1","1","1","1","10","0","2"
"Q-VCti7w8-Piy-nQq-hKXeMRa84bqVm4lgIryi1W7b3pmSW5TzSlmn_QtYvUuQaW","2021-04-23 14:07:48","2021-04-23 14:17:57","2021-04-23 14:17:58","","0","0","","","1","5","1","1","4","1","2","1","4","1","3","5","1","1","1","4","3","1","2","1","0","","0","1","1","1","1","1","1","1","1","7","0","2"
"PKiPJmeBT0hrnAIEXXgRCzmcgwvj4FFwY_HfttvIGQPcihixT7P020QmmrCFVDJa","2021-04-23 14:08:02","2021-04-23 14:09:01","2021-04-23 14:09:01","","0","0","","","5","3","1","4","2","1","4","1","1","4","2","2","4","5","4","2","1","3","3","1","0","","1","1","1","1","1","1","1","1","1","4","0","1"
"jKhAxy3WE2y4dEWsw34U4Oq6bQfy1tTmEHR2K8aTvwAhEkjRvaWEKgLDFAAjZH9g","2021-04-23 14:08:33","2021-04-23 14:09:39","2021-04-23 14:09:39","","0","0","","","1","6","1","1","5","1","1","1","5","1","6","7","1","1","1","2","1","1","1","2","0","","0","1","1","1","1","1","1","1","1","9","0","2"
"nrEVQbNhvM40_ZXFLivLp6C1W3nvsXaWV1yoRD7S45Z_HQR9YmaP0gjq1GHzVbXf","2021-04-23 14:09:11","2021-04-23 14:12:49","2021-04-23 14:12:49","","0","0","","","1","5","1","1","3","4","1","1","4","1","4","3","3","3","2","2","3","1","1","1","0","","0","1","1","1","1","3","1","1","1","15","0","2"
"KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr","2021-04-23 14:10:04","2021-04-23 14:12:54","2021-04-23 14:12:54","","0","0","","","1","5","1","1","5","1","1","1","5","1","5","6","1","1","1","4","4","3","4","4","0","","1","1","1","1","1","1","1","1","1","6","0","1"
"ptFuHjR1tx-BvAMWSVsE6UCVdPmU2_cyBdDZe1G9CRPezHxoJG3DQge7c7HowcHA","2021-04-23 14:12:48","2021-04-23 14:14:29","2021-04-23 14:14:29","","0","0","","","3","3","2","3","4","3","2","1","4","3","5","4","3","3","3","2","3","1","3","2","0","","1","1","1","1","1","1","1","1","1","8","0","1"
"hqpbjrc0Dm8WMiPLGXbtouWbv2OEimgBA-LYg_YpVxai092ahpgpybI3vibsy5gh","2021-04-23 14:13:54","2021-04-23 14:16:21","2021-04-23 14:16:21","","0","0","","","5","2","1","6","2","4","3","3","1","6","4","2","4","5","5","1","1","1","1","1","0","","1","1","1","1","1","7","1","1","1","10","0","2"
"mjt3h_tgS--AA_epVjH0Z316UU8iyv-QtZ6yF1Y84uyBEONJrFBikXwKWKvxcLsY","2021-04-23 14:14:14","2021-04-23 14:15:18","2021-04-23 14:15:18","","0","0","","","1","5","1","2","5","1","1","1","3","1","5","4","4","4","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"uLdIrCO-7a083HtRi0i3Sj5tjMa2pBsgp263TrLCG0G2y7vitb9zdegFefWvng2T","2021-04-23 14:14:32","2021-04-23 14:14:33","","2021-04-23 15:05:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2U00IqssWUR6AumR7RyazAHeuDTgO8uQu_v30IRP7vtkUHQijOscvItJAtFjgM0a","2021-04-23 14:17:20","2021-04-23 14:18:44","2021-04-23 14:18:44","","2","1","6","3","1","2","1","2","2","1","2","1","3","4","3","4","4","4","4","2","1","1","1","1","0","","0","1","3","1","1","1","1","1","1","9","0","2"
"jFjJEZEdCYVDBinRXw92VHSofRQNeivOKCvodWiBFqycQbYLAOypffikYhT-yUjU","2021-04-23 14:18:33","2021-04-23 14:19:59","2021-04-23 14:19:59","","3","1","5","4","1","2","3","3","1","1","2","4","1","1","1","1","1","1","1","1","3","1","3","1","0","","1","1","1","1","1","1","1","1","1","10","0","2"
"FovqlFceiOLK_51CUuYsTGFDkRb_79Qp9ksWUiAXHsOoqQIG-gqLyW_uqoxrpH8P","2021-04-23 14:19:07","2021-04-23 14:20:56","2021-04-23 14:20:56","","0","0","","","6","1","1","4","1","5","6","1","1","4","1","5","5","5","5","1","1","1","1","1","0","","2","6","7","1","1","4","1","1","1","10","0","2"
"M8gA3Np28mMu2PLVYhgt70tjfmfmgMqvHjgFz3cF9oZPgfHJdohy-k695J4KAfHG","2021-04-23 14:20:59","2021-04-23 14:21:55","2021-04-23 14:21:55","","0","0","","","1","5","1","1","4","1","2","1","4","1","4","6","2","2","2","3","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","9","0","1"
"sV_7kM_0e37_CQupnoHge-0dDvm2vJXNjgwiNwi6diikr9K7aGPMiF2G_sx7umab","2021-04-23 14:21:17","2021-04-23 14:22:25","2021-04-23 14:22:25","","0","0","","","2","4","1","2","3","1","4","2","4","1","2","5","3","3","4","2","2","2","2","1","0","","0","1","1","1","1","3","1","1","1","6","0","1"
"ZXy6-W3UxKqK95cydAuqjBsgBVwC7vmWuKNH56mDPBmwEST1ypn4IgjuDubaNumm","2021-04-23 14:21:20","2021-04-23 14:22:32","2021-04-23 14:22:32","","0","0","","","1","3","1","2","3","1","2","2","3","1","4","5","2","2","2","3","2","4","4","1","0","","0","1","1","1","1","1","1","1","1","10","0","2"
"8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN","2021-04-23 14:24:55","2021-04-23 14:27:35","2021-04-23 14:27:35","","0","0","","","3","5","1","3","3","1","5","1","3","2","3","6","4","4","4","2","1","1","1","2","0","","0","3","3","3","1","1","1","4","1","16","0","1"
"1AGMJFM7jS0oBrA6i9AJ91PuXaRFh5McAcK6PorWsnzHqHZWOhET2rZmFuf9rP04","2021-04-23 14:26:28","2021-04-23 14:29:22","2021-04-23 14:29:22","","1","1","7","5","2","4","2","3","2","1","3","1","2","1","2","5","2","2","3","3","3","1","1","1","0","","1","3","2","1","1","1","1","1","2","10","0","2"
"fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um","2021-04-23 14:27:04","2021-04-23 14:29:10","2021-04-23 14:29:10","","1","1","7","6","1","5","1","3","5","1","3","1","4","1","5","5","2","3","2","3","3","2","4","1","0","","0","1","1","1","1","1","1","1","1","16","0","2"
"PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz","2021-04-23 14:27:28","2021-04-23 14:30:34","2021-04-23 14:30:34","","1","1","7","9","4","5","1","1","3","1","1","1","3","1","3","3","1","1","1","5","2","4","4","4","0","","0","1","1","1","1","1","1","1","1","16","0","1"
"JgNxep5XRbUppaRaU0umPY8U507kLaZgo6v6gUTpJ_EQRqWFKZYCBrUBONjVyXwv","2021-04-23 14:28:42","2021-04-23 14:29:25","2021-04-23 14:29:25","","0","0","","","2","5","1","1","3","1","4","1","3","1","3","4","1","1","2","4","3","1","3","1","0","","0","1","1","1","1","1","1","1","1","10","0","2"
"pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO","2021-04-23 14:30:03","2021-04-23 14:30:53","2021-04-23 14:30:53","","0","0","","","1","6","1","2","2","1","1","1","3","1","2","5","1","1","1","4","2","2","3","1","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"rS7Q9jrqirIu6uTQHWqkZ9PRUX2csfL8Jy2jofMaI0GNy8HX9kr3Rcz3r0ZhV74z","2021-04-23 14:30:24","2021-04-23 14:33:03","2021-04-23 14:33:03","","0","0","","","1","5","1","2","4","1","3","1","5","1","5","6","1","1","3","4","3","2","2","4","0","","0","1","1","1","1","1","1","1","1","10","0","1"
"c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP","2021-04-23 14:30:30","2021-04-23 14:32:31","2021-04-23 14:32:31","","1","1","8","10","1","1","1","1","6","1","1","1","6","1","6","7","4","4","4","1","1","2","2","1","0","","1","1","1","1","1","1","1","2","1","10","0","1"
"uk4gN9sH2Z-wfAKK8le5mxrVtJXx2utNKHoEcCl1uAv6eJ8ZwUqxPg8lx9kjqIkg","2021-04-23 14:30:33","2021-04-23 14:32:22","2021-04-23 14:32:22","","1","1","7","7","4","2","5","4","2","4","6","4","2","4","2","4","1","1","1","5","2","3","3","1","0","","1","5","2","1","5","5","1","1","1","10","0","1"
"FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM","2021-04-23 14:31:47","2021-04-23 14:32:57","2021-04-23 14:32:57","","0","0","","","1","5","1","1","5","1","2","1","4","1","4","6","1","1","1","3","3","2","3","1","0","","0","1","1","1","1","1","1","1","1","16","0","1"
"XbldBPXYMfHPJyTohSqTIKZIceo6wYScfzVctDvZz_apmI4zlC5HY2wxeDeF7HIa","2021-04-23 14:32:14","2021-04-23 14:33:42","2021-04-23 14:33:42","","0","0","","","1","5","1","1","4","1","1","1","4","1","3","3","1","1","2","4","2","3","2","1","0","","0","1","1","1","1","1","1","1","1","10","0","2"
"2XyZr2A5g-8w3-1clyQShaKaBr2_KLNy8XGzZght5rxRI8fNgQo6nZ34K3-UoMTm","2021-04-23 14:32:40","2021-04-23 14:34:16","2021-04-23 14:34:16","","0","0","","","4","3","6","3","2","2","6","4","2","4","2","4","1","1","1","5","1","1","1","1","0","","0","5","5","6","5","5","4","5","5","10","0","1"
